StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1548,18,Male,Caucasian,High School,14.964776123618002,20,No,Low,Yes,Yes,Yes,No,1.8913004299388907,F
1549,16,Male,Caucasian,None,18.061013062050307,13,No,Low,No,No,Yes,No,2.2062263414776675,D
1550,17,Male,African American,High School,2.794411339579081,1,Yes,Moderate,No,Yes,No,No,3.335098154642011,B
1551,15,Male,Caucasian,Higher,1.9225170346430296,7,No,Low,Yes,Yes,No,No,2.4119864614713284,D
1552,18,Male,Asian,Bachelor's,8.491452143719112,12,No,High,No,Yes,No,No,2.1609785190420574,D
1553,15,Female,Asian,High School,18.673578122658704,22,No,Low,No,Yes,No,No,1.165394363121266,F
1554,18,Female,Caucasian,Some College,10.847731203808774,5,No,Very High,No,No,No,No,2.58350063639477,C
1555,15,Male,African American,Bachelor's,10.549129274434645,4,Yes,Low,No,Yes,No,No,3.017063255946228,B
1556,18,Female,African American,None,2.8225223659864374,4,No,Low,Yes,Yes,No,Yes,2.5761746968185832,C
1557,18,Female,Caucasian,Bachelor's,0.0157902218643757,24,No,Low,No,No,No,No,0.2333498804715068,F
1558,16,Female,Other,Bachelor's,16.202801814909225,0,No,High,Yes,No,No,No,3.646516388949796,A
1559,18,Female,Asian,None,1.7514912597247645,8,Yes,Moderate,Yes,Yes,No,No,2.6054252316173008,C
1560,16,Male,African American,High School,12.67699637470648,5,No,High,Yes,No,Yes,No,3.3669295153821057,B
1561,18,Female,Asian,Higher,18.29232909030383,19,No,High,No,Yes,No,No,1.5837802579379994,F
1562,17,Female,Caucasian,Some College,4.17303826316862,25,No,Very High,No,No,Yes,No,0.7763967059483814,F
1563,17,Female,Other,None,13.305456724738216,29,Yes,High,No,No,Yes,No,0.7834866400151184,F
1564,17,Male,African American,High School,1.5739715341501892,6,No,None,No,No,Yes,No,2.328311711261717,D
1565,18,Male,Asian,Some College,12.07510287675226,8,No,High,Yes,No,No,No,2.718465435794503,C
1566,16,Male,Asian,Some College,3.278634419064055,4,Yes,Very High,Yes,No,No,No,3.2448822032661777,B
1567,16,Male,Caucasian,Some College,14.71907121030356,13,Yes,Very High,Yes,No,No,No,2.8656747490202017,C
1568,18,Male,Asian,Higher,6.024625895878164,4,No,Low,No,No,No,No,2.326326756466653,D
1569,17,Male,Caucasian,High School,9.267820176092926,7,Yes,High,No,Yes,Yes,No,3.303066678642581,B
1570,17,Male,Caucasian,Some College,11.988610840552434,6,No,Low,No,No,No,No,2.4892182377565297,D
1571,16,Female,Caucasian,Some College,3.425468213324792,12,Yes,Low,Yes,Yes,Yes,No,2.600264186907329,C
1572,17,Female,Other,Some College,14.832756372352415,12,No,High,No,No,No,No,2.119171492034809,D
1573,15,Female,Asian,High School,6.052806812736291,7,No,Very High,No,No,No,No,2.522694547891483,C
1574,16,Male,Asian,Higher,13.24743719825507,10,Yes,Moderate,No,No,No,No,2.475854110200245,D
1575,17,Male,Asian,Bachelor's,3.165661013987473,27,Yes,High,Yes,No,No,No,0.782809234051424,F
1576,16,Male,African American,Some College,13.762353184127004,25,No,None,Yes,No,No,No,0.7664048694920337,F
1577,15,Male,Other,Some College,2.563761456209235,17,Yes,None,Yes,No,No,No,1.2836220775478306,F
1578,16,Male,Caucasian,High School,8.507129925399672,24,No,Moderate,Yes,No,No,No,0.6431459327503606,F
1579,16,Female,Caucasian,Some College,4.944121474777536,18,Yes,Moderate,No,No,No,No,1.6692302172984,F
1580,16,Female,Caucasian,Some College,14.96750498856365,5,No,High,No,No,No,No,3.282070050593753,B
1581,16,Male,Asian,Some College,5.240700090137491,21,No,Moderate,No,Yes,No,No,0.7437140169647167,F
1582,15,Male,Asian,Higher,17.634346127907925,1,No,Moderate,No,No,No,Yes,3.3250668431789085,B
1583,18,Male,Caucasian,Some College,17.836404228132256,27,No,Moderate,Yes,Yes,No,Yes,1.184519764401664,F
1584,16,Male,Caucasian,High School,3.928826304455717,12,No,Low,No,No,No,No,1.6165360987452144,F
1585,16,Female,Asian,Some College,12.276918900154485,22,No,Very High,No,No,No,No,1.5830839708839028,F
1586,17,Male,Caucasian,High School,1.7543528343992865,24,No,Moderate,No,No,No,No,0.1842514890903642,F
1587,16,Male,Asian,High School,7.830741992032584,27,Yes,Moderate,No,No,No,No,0.4721810422090253,F
1588,17,Male,Other,High School,14.266434590025446,25,No,High,Yes,Yes,No,No,1.2993555178087297,F
1589,18,Male,Caucasian,Some College,13.188464936998326,10,No,Moderate,No,No,No,Yes,2.379628283206932,D
1590,15,Female,Caucasian,Some College,12.49401338813216,0,No,High,No,No,No,No,3.5662831299671103,A
1591,15,Male,Asian,Some College,5.650817273248872,23,No,Low,No,No,No,No,0.2783475708696343,F
1592,18,Male,Asian,Some College,7.560498988688041,1,No,Low,No,No,No,No,2.4215468827715467,D
1593,15,Female,African American,Some College,2.058922894005724,29,No,Very High,No,Yes,No,Yes,0.6176804235913715,F
1594,18,Female,Other,High School,14.38045640867202,16,No,High,No,No,No,No,1.804726657837384,F
1595,18,Female,Caucasian,Bachelor's,10.077775935825471,7,No,Moderate,Yes,No,No,No,2.635208129638253,C
1596,18,Male,African American,High School,14.175312646913092,1,No,High,No,No,No,Yes,3.436025388769573,B
1597,15,Male,Asian,High School,4.978870495937455,5,No,Very High,No,No,Yes,Yes,2.7373779261627598,C
1598,17,Female,Asian,Some College,6.488764572701324,21,Yes,Low,Yes,No,No,Yes,1.1466960797952552,F
1599,18,Female,Caucasian,High School,6.684306745202293,4,No,None,No,No,No,No,2.4052675257641485,D
1600,16,Female,Asian,None,0.514848194944324,15,Yes,Moderate,No,No,Yes,No,1.5252820489261911,F
1601,15,Female,African American,Some College,6.82095745661247,7,No,Low,Yes,Yes,No,No,2.446157080635824,D
1602,18,Female,Caucasian,Some College,16.06609147036067,18,Yes,Low,Yes,No,Yes,No,1.9529530122549463,F
1603,18,Female,Caucasian,Some College,17.94596991499477,15,No,High,Yes,No,No,No,2.293087191388992,D
1604,16,Male,Asian,Higher,10.364366312718548,12,No,None,No,No,Yes,No,1.4716720294797634,F
1605,17,Male,Caucasian,Some College,9.110033904384403,25,Yes,High,No,No,No,Yes,1.106713497753671,F
1606,17,Male,Caucasian,Bachelor's,0.6164923739874051,19,No,Moderate,No,Yes,No,Yes,1.2058569757056352,F
1607,17,Female,Caucasian,High School,17.584086751707652,6,No,Moderate,No,No,No,No,2.5590703550177483,C
1608,18,Female,Asian,Some College,0.2602042685174544,15,No,High,Yes,Yes,Yes,No,2.4576510224957078,D
1609,18,Female,African American,Bachelor's,18.89500160420424,22,Yes,Moderate,No,No,No,No,1.2267412857712765,F
1610,18,Female,Asian,Some College,9.784324973761812,15,No,Low,No,No,No,Yes,1.5904330983565391,F
1611,15,Female,Caucasian,Some College,6.838689871494532,28,No,Low,Yes,No,No,No,0.3106695325979863,F
1612,16,Female,African American,High School,18.484368696853203,11,Yes,High,Yes,No,No,No,2.7718106588704914,C
1613,18,Male,African American,None,0.4878198622019347,13,No,Low,Yes,No,No,No,1.5826829916643974,F
1614,16,Male,Asian,Some College,11.628497897381742,23,Yes,None,Yes,No,No,Yes,1.1055870981431069,F
1615,16,Female,Other,High School,10.978650489986752,17,No,Very High,No,No,No,No,2.3002961351673665,D
1616,17,Male,Caucasian,Bachelor's,4.3864080242276415,26,Yes,Very High,Yes,Yes,No,No,0.9918836980476614,F
1617,15,Female,African American,High School,8.577748627004212,27,No,Moderate,No,Yes,Yes,Yes,0.1651106215518772,F
1618,18,Male,Caucasian,Higher,13.045280118875404,17,No,None,No,No,No,No,0.9893299205987556,F
1619,17,Female,African American,Higher,14.54262393763855,15,No,High,Yes,No,Yes,No,2.230253521333785,D
1620,17,Female,Caucasian,High School,0.0143371741315956,19,No,High,Yes,No,No,No,1.3835280778946648,F
1621,18,Male,Caucasian,High School,18.737068601820305,15,No,Low,Yes,Yes,No,No,2.1314052629810774,D
1622,16,Male,Caucasian,Bachelor's,3.290507447856248,12,No,Low,Yes,No,Yes,No,1.86827692299816,F
1623,17,Female,African American,Higher,4.671608684447184,25,No,High,Yes,No,Yes,No,1.2474819436382791,F
1624,16,Female,Caucasian,Some College,5.269468913876965,28,No,Very High,No,No,No,No,0.2999075475985059,F
1625,15,Male,Asian,High School,0.7564027310407062,8,No,High,Yes,No,No,Yes,2.7051956947945466,C
1626,16,Male,Caucasian,Some College,2.4610424718064983,25,No,Low,Yes,Yes,Yes,No,0.8979380920800135,F
1627,15,Female,Caucasian,Some College,19.72699845888324,27,No,Moderate,Yes,Yes,No,No,1.3917317913625924,F
1628,16,Male,Asian,High School,6.304334747545721,8,No,High,No,No,No,No,2.150546165993222,D
1629,17,Female,Caucasian,Some College,2.306021806780987,12,No,Low,No,No,No,No,1.448741241526555,F
1630,17,Female,Caucasian,None,2.1398252234924664,28,No,Low,Yes,No,Yes,No,0.0,F
1631,15,Female,African American,None,14.389199353399436,3,Yes,Low,No,No,No,No,3.091715028356484,B
1632,18,Female,Caucasian,High School,17.091373280652817,8,No,Moderate,No,No,No,No,2.576927695452172,C
1633,15,Male,Caucasian,High School,5.139045990169397,14,No,Moderate,No,No,No,No,1.9558725265628367,F
1634,15,Male,Caucasian,High School,0.4181902467046994,13,No,High,No,Yes,No,No,1.8787083443226635,F
1635,16,Male,Other,Some College,4.461800368907117,18,Yes,High,Yes,Yes,No,No,1.6304001316060543,F
1636,16,Male,African American,High School,1.130313815935147,11,No,Very High,No,No,Yes,No,2.372748110360667,D
1637,15,Male,African American,High School,2.0678987326008302,20,Yes,High,Yes,No,No,No,1.279370611476852,F
1638,17,Male,African American,High School,8.630162396952848,25,No,Low,No,No,No,Yes,0.155004788411154,F
1639,16,Male,Caucasian,Higher,4.598367417232652,24,Yes,Moderate,No,Yes,Yes,Yes,1.2783470336697191,F
1640,18,Female,Caucasian,Some College,10.318917570508468,5,No,Moderate,No,Yes,No,No,2.6559935659147995,C
1641,16,Male,Asian,Some College,5.069875065143807,2,No,None,Yes,No,Yes,No,2.6823160526270176,C
1642,16,Male,Caucasian,Some College,18.810746022058957,25,No,Very High,No,Yes,No,No,1.6448199394832874,F
1643,18,Female,Caucasian,Higher,18.11887935852529,24,Yes,None,Yes,Yes,No,No,1.3962784383778892,F
1644,15,Male,Caucasian,High School,11.33612210020932,21,Yes,Moderate,Yes,No,No,No,1.6094867987939343,F
1645,18,Male,Caucasian,Some College,7.088479839747723,19,No,Moderate,Yes,No,Yes,No,1.187367524649196,F
1646,15,Female,Other,Some College,7.622937640694712,15,No,Moderate,Yes,No,Yes,No,2.0197970227132727,D
1647,15,Male,Caucasian,Some College,8.237045662889939,29,No,High,No,No,No,Yes,0.2416256282208843,F
1648,15,Male,African American,None,14.55158644269888,19,No,Moderate,No,No,No,No,1.2477251942052905,F
1649,18,Male,Caucasian,Some College,9.03277991037676,23,No,Low,No,No,Yes,No,0.8526823634027514,F
1650,15,Female,Other,None,17.13459893011795,22,No,Low,No,No,No,No,0.9657009889491656,F
1651,17,Male,Caucasian,Some College,18.88189571860729,16,Yes,Very High,Yes,Yes,No,No,2.423800751639832,D
1652,18,Male,Caucasian,Some College,6.718923067578677,15,No,Low,Yes,No,No,No,1.7419681672894356,F
1653,17,Female,Asian,High School,11.213889627513602,5,No,Low,No,No,Yes,No,2.8459257757426046,C
1654,15,Male,Asian,Bachelor's,1.9011307366512888,7,No,Moderate,No,No,No,No,2.039564398044963,D
1655,16,Female,Caucasian,None,4.009380955327179,18,Yes,Low,Yes,No,No,No,1.5420637396404375,F
1656,15,Female,Caucasian,Bachelor's,8.269315334203203,29,Yes,Moderate,No,No,Yes,No,0.7307796023629439,F
1657,17,Male,Caucasian,Some College,4.1240543180355775,24,No,High,Yes,No,No,No,0.4999877783931601,F
1658,17,Female,Caucasian,High School,17.53120981577435,25,Yes,High,No,No,No,No,1.122889381075435,F
1659,18,Female,Caucasian,High School,3.165725121181961,1,Yes,High,No,Yes,No,No,2.9594927281039074,C
1660,16,Male,Caucasian,Higher,9.11321643106184,13,No,Low,Yes,Yes,Yes,No,2.300205239575968,D
1661,18,Female,Caucasian,None,12.113984809197513,21,No,Moderate,No,Yes,No,No,1.35272076359225,F
1662,17,Female,Caucasian,High School,13.837278163216888,11,Yes,None,Yes,No,No,No,2.13406203808262,D
1663,15,Male,African American,High School,7.661387394530134,16,No,None,Yes,No,No,Yes,1.2997943203369946,F
1664,16,Male,Other,Some College,17.381981374494572,27,No,Moderate,Yes,No,No,No,0.7478339441237737,F
1665,15,Male,African American,Some College,11.36638302155851,26,No,Low,Yes,Yes,Yes,No,0.5329232037789974,F
1666,15,Female,Caucasian,High School,8.790155608951036,14,No,High,No,No,No,No,2.0737697903171566,D
1667,16,Male,Caucasian,High School,1.3448126810407324,17,Yes,High,Yes,Yes,No,No,1.9913793639901416,F
1668,18,Female,Other,High School,9.2937893689033,15,No,High,Yes,No,No,Yes,1.8999595995373024,F
1669,15,Female,Caucasian,High School,16.414716816314606,12,No,High,Yes,Yes,No,No,2.6148839418291825,C
1670,17,Female,Caucasian,Some College,12.29082036442631,20,Yes,None,Yes,Yes,Yes,No,1.8102707442887624,F
1671,15,Female,African American,Some College,16.643249074582368,16,No,Moderate,Yes,No,No,No,1.581931480635446,F
1672,16,Female,African American,High School,9.880233411986111,7,No,Low,No,Yes,No,No,2.271332803302088,D
1673,16,Female,African American,High School,2.369234101889637,0,Yes,Moderate,Yes,No,No,No,3.363670491095614,B
1674,16,Female,Caucasian,High School,0.2727969167176214,28,No,Low,Yes,Yes,No,No,0.4812984804652508,F
1675,18,Male,Caucasian,Higher,6.064390934371824,24,No,None,Yes,Yes,No,No,0.1999273794512188,F
1676,15,Male,Other,Higher,13.95980942995585,25,No,Moderate,No,Yes,Yes,Yes,1.2680087507224682,F
1677,18,Female,Caucasian,Bachelor's,15.805198078833875,26,No,High,Yes,No,No,No,0.8825524540001173,F
1678,18,Female,African American,High School,5.915056692406589,2,Yes,High,No,No,No,No,3.120136639384952,B
1679,16,Male,Asian,None,9.91307841766494,15,No,Moderate,No,Yes,No,Yes,1.8041546917762192,F
1680,16,Female,African American,High School,8.422378088681633,27,No,Moderate,Yes,Yes,Yes,No,0.6817036435058786,F
1681,18,Male,Caucasian,High School,8.210455687028556,1,No,Moderate,Yes,No,No,Yes,2.898261817162794,C
1682,15,Male,Caucasian,Some College,4.62697426400301,14,No,High,No,No,No,Yes,1.7303180027913696,F
1683,17,Male,African American,Some College,2.7274221005891675,0,Yes,None,Yes,No,Yes,No,3.560791672128213,A
1684,18,Female,Asian,Bachelor's,3.9337711646242624,8,Yes,High,No,Yes,No,No,2.528774574406828,C
1685,15,Female,Other,Bachelor's,1.106647743266922,15,Yes,Moderate,No,Yes,No,No,1.5923878582033109,F
1686,16,Male,Caucasian,High School,3.962614836471541,3,No,Low,No,No,Yes,Yes,2.3741309720150148,D
1687,16,Male,Caucasian,Some College,0.1840179525075891,11,Yes,None,Yes,No,No,No,1.8104094800411437,F
1688,15,Male,Other,High School,12.545168012719564,0,No,Low,No,No,No,No,2.829826431301572,C
1689,17,Male,Asian,None,6.327508147753658,0,Yes,Moderate,No,No,No,Yes,3.0476020888188065,B
1690,16,Male,Asian,Some College,19.46289422853817,6,Yes,High,Yes,Yes,No,No,3.625921730346796,A
1691,16,Female,Caucasian,None,3.874341015525957,17,No,Moderate,No,No,No,Yes,0.9273215453238872,F
1692,16,Male,African American,Some College,6.916571406191878,22,No,Moderate,Yes,No,No,No,1.331958948764275,F
1693,15,Female,Asian,High School,7.156823172830665,27,No,Very High,Yes,Yes,No,Yes,0.7795517215186132,F
1694,18,Male,African American,Some College,0.1690299212492108,22,No,Low,Yes,No,No,No,0.8813584466312141,F
1695,16,Female,Caucasian,Some College,16.78415906078918,14,Yes,Low,No,No,No,No,2.398121085937693,D
1696,18,Female,Caucasian,High School,0.6398892028864944,25,No,Moderate,No,Yes,No,No,0.7588142687845363,F
1697,17,Female,African American,Bachelor's,18.803596694584822,29,No,High,Yes,No,No,No,1.0288655959633797,F
1698,16,Female,Caucasian,High School,17.841487021872414,24,No,High,No,Yes,No,No,1.4444766951837589,F
1699,16,Female,Caucasian,Some College,10.710438321719272,12,Yes,Moderate,No,No,No,No,2.214067459161345,D
1700,17,Female,Other,Some College,10.871911498225842,15,No,Very High,No,Yes,Yes,No,2.5119180875322624,C
1701,16,Male,Caucasian,Some College,13.075558459123126,6,No,High,No,No,No,No,2.6901498030104545,C
1702,18,Female,Asian,Higher,7.7410002386977395,15,No,None,Yes,No,No,No,1.6052743861754348,F
1703,15,Male,Caucasian,High School,12.94444566795711,12,No,High,Yes,No,Yes,Yes,2.709889487418108,C
1704,18,Female,African American,Some College,0.8953677737697374,13,No,None,No,Yes,No,No,1.528563501341875,F
1705,15,Female,Other,Some College,1.0809525469945314,16,Yes,High,No,Yes,No,No,1.7785692022870156,F
1706,15,Male,Caucasian,Bachelor's,9.144608392390888,11,No,Low,Yes,No,No,No,2.1219640588635724,D
1707,18,Female,Caucasian,High School,10.9924460221207,28,No,High,No,No,No,No,0.4059048314284253,F
1708,18,Male,Caucasian,Some College,17.75635280671638,23,No,Moderate,Yes,No,No,No,1.123926327741214,F
1709,18,Male,Caucasian,Some College,2.093212678157925,23,No,High,No,No,No,No,0.8703304110318186,F
1710,18,Male,Asian,High School,16.452958543877788,19,No,Moderate,Yes,Yes,No,No,1.8228292080685773,F
1711,17,Male,Other,Some College,4.200946745841392,12,No,High,Yes,No,No,No,2.231182931946249,D
1712,16,Female,Caucasian,High School,7.881672970200637,23,No,Low,No,Yes,Yes,No,0.9669677174911444,F
1713,15,Female,Caucasian,Some College,6.332048696548258,19,No,Very High,No,Yes,No,No,1.69185894616234,F
1714,18,Male,Caucasian,Bachelor's,8.00310545730798,14,No,High,No,No,No,No,2.0697582058612616,D
1715,18,Female,Asian,Some College,3.009909961451711,23,Yes,Low,Yes,Yes,No,No,1.0578761267920678,F
1716,18,Female,Caucasian,Some College,10.0714014880711,20,No,Very High,No,No,No,No,1.3214272070130963,F
1717,17,Male,African American,Some College,16.032851796627344,3,Yes,Moderate,Yes,No,No,Yes,3.5169407207158963,A
1718,18,Female,African American,None,8.830680207577938,21,Yes,High,No,Yes,No,Yes,1.0491570024752104,F
1719,18,Male,African American,High School,9.812271517963982,1,No,High,Yes,No,No,No,3.4861413290978023,B
1720,18,Male,Caucasian,Some College,16.975351705626284,27,Yes,None,Yes,No,No,Yes,0.586837405483887,F
1721,16,Female,Asian,High School,14.121162292760616,17,No,Very High,No,Yes,No,No,2.3588158974550537,D
1722,17,Female,Caucasian,High School,9.809088170395697,1,No,Moderate,No,No,No,No,3.152222285699565,B
1723,18,Female,Caucasian,Some College,5.153912963783593,24,No,Low,No,No,No,No,0.5878350833437533,F
1724,15,Male,Asian,High School,17.698534936899332,14,No,High,Yes,Yes,No,Yes,2.66889332908893,C
1725,15,Male,Asian,High School,11.540408033811168,29,No,High,No,No,No,No,0.3043720342532843,F
1726,15,Female,Caucasian,Some College,4.422952202213867,25,No,None,No,Yes,No,No,0.2806703078814149,F
1727,17,Female,Caucasian,High School,5.382395052760208,18,No,Low,Yes,No,No,No,0.8730911973563495,F
1728,17,Female,Caucasian,Bachelor's,16.06266177872492,14,No,High,No,No,No,No,2.330783482945125,D
1729,15,Female,Caucasian,Bachelor's,0.8829112417491092,25,No,None,Yes,Yes,Yes,No,0.318850908518507,F
1730,18,Male,Caucasian,Some College,19.8418437405764,19,No,Very High,No,No,No,No,1.7922893205354298,F
1731,17,Female,Caucasian,High School,2.607033594295836,9,No,High,No,Yes,No,No,2.573219136505813,C
1732,15,Male,Caucasian,Some College,15.921370507938748,27,No,Moderate,No,Yes,No,No,1.0844901258226167,F
1733,15,Male,Asian,Bachelor's,7.895506335433657,23,No,Moderate,Yes,Yes,No,Yes,1.0866966802818123,F
1734,18,Female,African American,Some College,9.844323665749338,19,No,Moderate,No,No,Yes,Yes,1.00411266268769,F
1735,16,Female,African American,High School,17.613011549291556,10,Yes,Moderate,Yes,No,No,No,2.824604892517854,C
1736,17,Female,Caucasian,Some College,8.258223791784264,25,Yes,High,No,Yes,Yes,Yes,1.364373782117196,F
1737,18,Male,Other,Bachelor's,10.74987507346469,9,No,Very High,No,No,No,Yes,2.6072864007904446,C
1738,15,Female,Asian,Some College,0.9859932481833988,28,Yes,Moderate,Yes,No,Yes,No,0.5684680837933294,F
1739,15,Female,Asian,Some College,0.046949477349063,22,No,Moderate,No,No,No,Yes,0.5737961933285499,F
1740,18,Male,Asian,Some College,4.895997460034518,4,No,Low,No,No,No,No,2.258071035198048,D
1741,17,Female,Other,Some College,13.611661858375346,8,Yes,High,No,No,No,No,2.840092975101314,C
1742,16,Male,African American,None,2.425297867182734,19,No,High,Yes,Yes,No,No,1.6831172628416484,F
1743,16,Female,Caucasian,Some College,2.2752391760909885,18,Yes,High,Yes,No,No,No,1.7209071500753406,F
1744,15,Male,African American,None,8.219212160718065,12,No,None,No,No,No,No,1.5377839093207275,F
1745,17,Female,Asian,Some College,12.95674077216453,17,No,High,No,Yes,No,No,2.0634635075132985,D
1746,16,Female,Asian,High School,14.24143984495861,16,No,Moderate,Yes,No,No,No,1.878547509948441,F
1747,17,Male,African American,Some College,3.569013481967496,26,No,High,Yes,Yes,No,Yes,0.8632708590471806,F
1748,17,Male,Caucasian,High School,1.591762947440849,5,No,High,No,No,No,No,2.513286133011632,C
1749,15,Female,Caucasian,Some College,18.807940678910885,9,No,High,Yes,Yes,No,Yes,2.7721632696203784,C
1750,16,Male,Other,Some College,5.213327651242034,1,Yes,Moderate,No,No,No,No,2.8883859357893624,C
1751,18,Male,African American,High School,17.066929952174476,23,No,High,No,Yes,No,No,1.3371610494936967,F
1752,15,Male,African American,High School,17.269829009256366,5,No,None,No,No,No,No,2.3706116146947664,D
1753,16,Male,Caucasian,High School,15.450451835250888,27,No,High,No,No,Yes,No,0.8544646477713151,F
1754,16,Female,Caucasian,Bachelor's,3.3766721330514016,27,Yes,None,No,No,No,No,0.3226418269944476,F
1755,16,Female,Asian,Some College,16.436029185084006,20,No,Moderate,Yes,Yes,No,No,1.834226997089304,F
1756,16,Male,African American,Some College,15.385011184831734,12,No,Low,No,No,No,No,1.9900604524480008,F
1757,16,Male,Asian,High School,11.934459802124342,17,Yes,High,No,Yes,No,No,2.226983393791037,D
1758,17,Male,Caucasian,Some College,6.744040703379055,6,No,Moderate,No,No,No,Yes,2.60838689826964,C
1759,15,Male,African American,Bachelor's,5.250172085330882,1,No,High,Yes,No,No,No,3.4063390822727126,B
1760,17,Female,Caucasian,Bachelor's,2.4377842416071798,28,Yes,High,Yes,No,No,No,0.8670343739276987,F
1761,18,Female,Asian,Some College,10.195141338017429,13,Yes,High,No,Yes,No,No,2.166091325158555,D
1762,16,Male,Caucasian,None,11.705217510196931,4,No,Low,No,Yes,No,No,2.4229283329107885,D
1763,15,Male,Caucasian,High School,7.186779810315745,17,No,High,No,Yes,No,No,1.509557877776469,F
1764,16,Male,African American,None,9.507181353617373,10,Yes,Moderate,No,Yes,No,No,2.44385726431874,D
1765,15,Female,Other,High School,7.270289147385334,9,No,None,No,No,No,No,2.0038283786309425,D
1766,17,Male,Caucasian,High School,12.820121146414024,10,Yes,Low,No,Yes,No,No,2.465306489467062,D
1767,15,Female,Asian,High School,18.025184155931267,26,No,Low,Yes,No,Yes,No,0.8447920018716684,F
1768,18,Male,Caucasian,High School,3.278405240938897,1,No,None,No,Yes,No,No,2.731058898448731,C
1769,18,Female,Caucasian,Bachelor's,7.628176198062468,14,No,Moderate,No,No,No,No,1.736011489374202,F
1770,15,Male,Caucasian,Some College,2.8173720790172263,6,Yes,None,No,Yes,No,No,2.5896707308558047,C
1771,15,Female,Caucasian,Bachelor's,12.49887540815664,8,Yes,Moderate,Yes,No,No,No,2.7423611231016096,C
1772,15,Male,African American,Some College,14.577410189771916,4,No,Low,No,No,No,No,2.4959194397063627,D
1773,15,Male,Caucasian,High School,18.63825465194912,6,Yes,Low,No,No,Yes,No,2.8534371942017955,C
1774,18,Male,Caucasian,Some College,5.577438525219298,19,No,Very High,Yes,No,No,No,1.5913479919456928,F
1775,16,Female,Other,High School,19.004224117308603,1,No,Moderate,No,No,Yes,No,3.209673328360458,B
1776,15,Male,Caucasian,Some College,1.265253436413496,2,Yes,Low,No,Yes,No,No,3.127617865184041,B
1777,15,Female,Asian,High School,12.060277267291765,1,Yes,Moderate,No,Yes,Yes,Yes,3.453275896757228,B
1778,18,Female,Caucasian,Higher,1.1426543868665997,20,Yes,Low,Yes,No,No,No,0.8227735669667381,F
1779,18,Male,African American,High School,17.875483755238896,21,Yes,None,No,No,No,No,1.2173352280449594,F
1780,17,Male,Caucasian,High School,10.596181141401082,22,No,None,Yes,No,No,No,0.7626843112270509,F
1781,15,Male,Caucasian,Bachelor's,13.38696701525592,18,No,Very High,No,Yes,Yes,No,2.145848670885439,D
1782,17,Female,Caucasian,None,16.63147851820905,3,Yes,High,No,No,No,No,3.299131001833344,B
1783,18,Male,Caucasian,Some College,3.006212449679375,23,No,High,Yes,No,Yes,No,1.1708122846030742,F
1784,18,Female,Caucasian,Some College,0.7718312387626769,19,No,Very High,No,No,No,Yes,1.4245956528715278,F
1785,16,Female,African American,Bachelor's,17.577622918257042,6,No,Very High,No,No,No,No,2.9026593668557465,C
1786,15,Male,Asian,Higher,6.29866454917865,27,No,High,No,No,Yes,No,0.691477418739295,F
1787,17,Male,Asian,Higher,2.5795781585433053,21,Yes,High,Yes,No,Yes,Yes,1.8865425000782805,F
1788,18,Male,African American,None,9.36922474174173,6,No,Moderate,No,No,No,Yes,2.635341351261105,C
1789,18,Male,Caucasian,Bachelor's,11.966121513920376,16,Yes,Low,No,No,No,No,1.5003394189345471,F
1790,17,Male,Caucasian,Some College,0.6194120684502025,18,No,Moderate,No,No,Yes,No,1.2355538161189008,F
1791,16,Male,Caucasian,Some College,5.497913165141755,21,No,Moderate,No,No,No,No,0.604613405510861,F
1792,18,Female,Caucasian,High School,0.6559974855379203,15,No,Very High,No,No,No,No,1.3881389762566787,F
1793,15,Female,African American,Some College,8.40670778390998,2,No,Moderate,No,No,Yes,No,3.3005522062792574,B
1794,18,Female,African American,Higher,17.902000581324884,14,No,High,No,No,No,Yes,2.16864159345454,D
1795,15,Male,Caucasian,Bachelor's,19.653048229871384,13,No,Moderate,Yes,Yes,No,No,2.797267479731933,C
1796,17,Female,Caucasian,Some College,12.740951070072551,14,No,Low,No,No,No,No,1.7174586153875433,F
1797,15,Female,Asian,None,3.232753875691836,13,No,Moderate,No,Yes,No,No,1.6879004923340846,F
1798,17,Female,Asian,High School,18.11698779998612,6,No,Moderate,Yes,No,No,No,2.95214586347002,C
1799,15,Female,Caucasian,Bachelor's,10.32495646400121,24,No,Moderate,Yes,No,No,No,0.9633750092514732,F
1800,17,Female,Other,Some College,3.074986242058362,2,No,Moderate,Yes,No,No,No,3.3349718279859157,B
1801,15,Male,Other,Some College,18.434533389033227,29,No,Low,No,No,No,No,0.4436406552124723,F
1802,16,Male,Caucasian,None,15.14938101446206,16,Yes,Moderate,Yes,No,No,No,1.955791738835412,F
1803,15,Female,Caucasian,Some College,14.63410545446303,9,No,High,Yes,Yes,No,No,2.850351339225344,C
1804,15,Female,African American,Some College,14.183614075888094,14,Yes,Moderate,No,Yes,No,No,2.370067422230533,D
1805,16,Female,Other,Bachelor's,4.006796421928847,28,Yes,Moderate,No,No,No,No,0.1525907792336783,F
1806,18,Male,Asian,Some College,4.220133834150522,5,No,None,No,No,No,No,2.123043126970309,D
1807,18,Male,Caucasian,High School,13.7658599685451,27,Yes,Low,Yes,No,Yes,Yes,0.9220132315429356,F
